sparrow, 27, 8
sparrow, 45, 90
sparrow, 34, 14
sparrow, 11, 4
sparrow, 13, 42
sparrow, 36, 0
sparrow, 30, 69
sparrow, 12, 12
sparrow, 15, 30
sparrow, 38, 2
sparrow, 45, 17
sparrow, 74, 1
sparrow, 28, 4
sparrow, 20, 24
sparrow, 87, 40
sparrow, 16, 16
sparrow, 54, 126
sparrow, 26, 15
sparrow, 17, 3
sparrow, 24, 27
sparrow, 59, 10
sparrow, 25, 14
sparrow, 39, 1
sparrow, 38, 8
sparrow, 33, 30
sparrow, 98, 29
sparrow, 15, 15
sparrow, 31, 105
sparrow, 31, 44
sparrow, 28, 227
sparrow, 162, 55
sparrow, 14, 46
sparrow, 10, 4
sparrow, 101, 472
sparrow, 19, 0
sparrow, 31, 13
sparrow, 12, 4
sparrow, 11, 9
sparrow, 119, 27
sparrow, 25, 11
sparrow, 11, 0
sparrow, 31, 28
sparrow, 29, 7
sparrow, 21, 9
sparrow, 83, 7
sparrow, 23, 18
sparrow, 99, 45
sparrow, 30, 0
sparrow, 22, 2
sparrow, 29, 50
sparrow, 29, 12
sparrow, 13, 15
sparrow, 11, 0
sparrow, 217, 465
sparrow, 19, 1
sparrow, 48, 71
sparrow, 16, 2
sparrow, 10, 40
sparrow, 38, 92
sparrow, 32, 16
sparrow, 118, 45
sparrow, 47, 12
sparrow, 14, 8
sparrow, 65, 91
sparrow, 10, 42
sparrow, 14, 11
sparrow, 11, 4
sparrow, 32, 18
sparrow, 16, 23
sparrow, 338, 203
sparrow, 42, 48
sparrow, 634, 67
sparrow, 11, 1
sparrow, 16, 3
sparrow, 156, 9
sparrow, 269, 114
sparrow, 10, 1
sparrow, 19, 18
sparrow, 10, 1
sparrow, 12, 8
sparrow, 270, 0
sparrow, 15, 0
sparrow, 40, 7
sparrow, 18, 51
