tag,user,act,exp,par
c#,945,25,1.72,4
c#,946,7,0.571428571429,3
c#,947,4,7.25,0
c#,950,8,2.625,0
c#,952,2,30.5,2
c#,953,1,8.0,0
c#,1573820,1,1.0,0
c#,958,1,1.0,0
c#,959,3,0.666666666667,0
c#,960,25,6.2,10
c#,525251,51,0.313725490196,26
c#,1573828,1,1.0,0
c#,966,14,2.71428571429,7
c#,968,22,4.0,7
c#,971,141,2.7304964539,43
c#,972,1,0.0,4
c#,974,12,2.58333333333,6
c#,976,11,9.36363636364,4
c#,981,1,3.0,0
c#,982,4,0.25,4
c#,983,9,1.11111111111,8
c#,984,8,1.125,3
c#,985,1,1.0,1
c#,986,38,8.23684210526,8
c#,987,201,4.32338308458,122
c#,525278,3,1.66666666667,0
c#,991,5,2.2,3
c#,1573856,1,0.0,0
c#,993,1,2.0,2
c#,994,1,7.0,0
c#,1573862,1,0.0,0
c#,999,3,3.0,1
c#,1000,3,0.333333333333,1
c#,1005,2,2.0,0
c#,1006,10,1.1,2
c#,1007,0,0,1
c#,1009,5,0.2,0
c#,1010,4,13.0,2
c#,1012,1,0.0,0
c#,1013,15,2.46666666667,5
c#,1014,2,5.5,2
c#,1048745,1,2.0,1
c#,1016,19,6.47368421053,13
c#,1049596,2,-0.5,1
c#,1025,1,0.0,0
c#,1027,13,2.15384615385,0
c#,1030,3,0.333333333333,5
c#,1035,2,6.5,0
c#,1037,2,2.0,1
c#,525327,1,2.0,0
c#,1049618,2,1.5,0
c#,1043,15,7.2,4
c#,1048,7,0.857142857143,7
c#,1052,11,1.45454545455,12
c#,1053,684,4.03216374269,1486
c#,1054,1,20.0,1
c#,525343,1,2.0,0
c#,1058,0,0,1
c#,1060,12,3.08333333333,13
c#,1061,5,1.6,1
c#,1049641,1,0.0,0
c#,1069,5,1.0,2
c#,1070,108,1.63888888889,199
c#,1075,34,5.76470588235,6
c#,1077,1,1.0,0
c#,1078,28,12.3928571429,10
c#,525369,0,0,1
c#,1082,1,0.0,0
c#,1083,8,4.125,3
c#,1084,2,1.0,9
c#,525374,0,0,1
c#,1087,2,2.0,1
c#,1088,9,2.44444444444,5
c#,1090,1,1.0,0
c#,1094,6,4.66666666667,0
c#,1097,26,3.19230769231,12
c#,1100,1,5.0,0
c#,1049677,1,1.0,1
c#,1104,1,6.0,0
c#,1573971,1,0.0,0
c#,1108,1,1.0,1
c#,1109,1,3.0,1
c#,1111,6,13.0,0
c#,1112,1,0.0,3
c#,1114,3,5.66666666667,1
c#,1116,74,3.09459459459,37
c#,1117,44,6.5,3
c#,1120,14,12.0,7
c#,525409,1,1.0,0
c#,1122,25,7.36,26
c#,1123,1,6.0,0
c#,1124,6,1.5,1
c#,524476,1,0.0,0
c#,1130,2,1.5,4
c#,1131,6,14.8333333333,2
c#,1133,7,4.57142857143,2
c#,1135,6,19.1666666667,0
c#,1137,2,2.5,0
c#,1138,2,1.0,0
c#,1142,1,1.0,1
c#,1143,151,3.38410596026,114
c#,1144,7,1.0,1
c#,1145,1,1.0,0
c#,1049722,1,0.0,0
c#,1147,11,1.54545454545,1
c#,1151,46,2.13043478261,8
c#,1153,1,1.0,0
c#,1154,11,3.09090909091,2
c#,1157,5,1.6,1
c#,524481,0,0,1
c#,525448,5,6.0,0
c#,1163,8,3.375,6
c#,524482,1,1.0,0
c#,525454,0,0,1
c#,1168,3,1.66666666667,10
c#,1169,3,0.333333333333,1
c#,1172,20,14.5,2
c#,1173,1,1.0,1
c#,1175,21,5.33333333333,14
c#,1177,2,3.0,0
c#,1178,4,4.25,0
c#,1185,20,5.9,11
c#,1574050,1,6.0,0
c#,1188,2,1.5,0
c#,1049765,1,2.0,0
c#,525478,1,1.0,3
c#,1574055,1,1.0,0
c#,1192,3,0.0,4
c#,525481,1,1.0,0
c#,1194,23,5.82608695652,7
c#,199,3,0.333333333333,2
c#,1196,175,9.38857142857,46
c#,1197,2,10.0,0
c#,1199,39,18.8461538462,32
c#,1200,44,8.06818181818,8
c#,1203,6,2.0,0
c#,525492,1,0.0,0
c#,1206,23,1.30434782609,7
c#,1208,8,1.875,0
c#,525499,10,1.3,3
c#,1212,4,13.0,0
c#,1214,1,4.0,0
c#,1215,8,2.0,2
c#,1574080,1,0.0,0
c#,1219,30,13.6333333333,5
c#,1220,33,3.90909090909,30
c#,1223,2,0.0,1
c#,1225,1,0.0,1
c#,1226,1,-1.0,1
c#,1228,574,5.02961672474,1358
c#,1231,9,8.33333333333,13
c#,1233,10,2.1,8
c#,1236,3,1.0,0
c#,1237,18,2.44444444444,14
c#,525530,2,1.5,1
c#,1244,5,5.2,0
c#,1245,1,0.0,0
c#,1247,3,1.33333333333,1
c#,1249,30,2.66666666667,30
c#,1049826,1,0.0,0
c#,525539,5,0.6,2
c#,1254,50,6.34,28
c#,1256,0,0,1
c#,1261,1,1.0,0
c#,1265,1,0.0,1
c#,1266,3,0.666666666667,1
c#,1269,9,2.33333333333,1
c#,525558,31,1.77419354839,45
c#,1271,2,1.0,0
c#,1276,11,4.54545454545,3
c#,1278,32,4.40625,3
c#,1282,11,8.09090909091,0
c#,1284,12,4.08333333333,1
c#,525574,3,3.33333333333,0
c#,1287,1,1.0,6
c#,1288,61,8.14754098361,145
c#,525578,2,0.5,0
c#,1291,4,6.75,11
c#,1292,6,2.66666666667,4
c#,1293,14,5.42857142857,6
c#,1296,1,7.0,0
c#,1297,11,7.63636363636,1
c#,1300,15,2.13333333333,3
c#,1049878,5,1.6,0
c#,525591,8,1.25,1
c#,1304,2,7.0,0
c#,1310,5,112.2,1
c#,1311,1,0.0,0
c#,1313,9,2.44444444444,2
c#,1314,44,2.11363636364,9
c#,525603,2,2.5,0
c#,1316,12,2.08333333333,9
c#,1049893,0,0,3
c#,1319,6,1.83333333333,0
c#,1321,48,2.66666666667,31
c#,1322,1,0.0,0
c#,1324,1,0.0,0
c#,1327,19,0.842105263158,17
c#,1328,1,0.0,0
c#,1049905,1,0.0,0
c#,1049906,1,0.0,0
c#,1333,9,4.66666666667,3
c#,1334,23,1.65217391304,8
c#,1335,1,0.0,0
c#,1336,117,3.5641025641,50
c#,1337,3,1.0,15
c#,1338,105,1.9619047619,128
c#,1339,2,2.5,13
c#,1341,5,0.0,4
c#,1049918,1,3.0,0
c#,1343,38,1.86842105263,30
c#,1344,30,0.833333333333,65
c#,1346,4,0.5,2
c#,1348,8,15.125,10
c#,1349,61,2.47540983607,5
c#,1574214,3,1.0,0
c#,1351,0,0,1
