tag,NoQ,bestUid,act,exp,par,r_act,r_exp,r_par,pear_act,pear_exp,pear_par
asp.net-mvc,1,22656,128,4.953125,109,0.00214572254875,0.0924526541655,0.532997546171,nan,nan,nan
asp.net-mvc,1,815073,0,0,0,0.999953353858,0.707621979662,None,nan,nan,nan
asp.net-mvc,2,1574489,0,0,0,0.999953353858,0.707621979662,None,nan,nan,nan
asp.net-mvc,1,728795,4,3.5,4,0.158410299468,0.136906427838,0.286710577296,nan,nan,nan
asp.net-mvc,3,84395,26,1.26923076923,13,0.0219236869111,0.403722362161,0.647165181454,0.846153846154,-0.0393846773536,-0.558278060691
asp.net-mvc,5,854483,0,0,0,0.999953353858,0.707621979662,None,nan,nan,nan
asp.net-mvc,1,1243156,0,0,0,0.999953353858,0.707621979662,None,nan,nan,nan
asp.net-mvc,2,2801687,0,0,0,0.999953353858,0.707621979662,None,nan,nan,nan
asp.net-mvc,1,35954,55,3.29090909091,13,0.00737009049352,0.146282302454,0.912824486633,nan,nan,nan
asp.net-mvc,1,794226,33,0.454545454545,13,0.0157197499767,0.685744938894,0.78871238538,nan,nan,nan
asp.net-mvc,1,1210765,0,0,0,0.999953353858,0.707621979662,None,nan,nan,nan
asp.net-mvc,2,1180492,1,0.0,0,0.418089374009,0.707621979662,0.999870851091,-1.0,-1.0,nan
asp.net-mvc,1,929493,0,0,0,0.999953353858,0.707621979662,None,nan,nan,nan
asp.net-mvc,1,74015,3,0.0,4,0.198665920328,0.707621979662,0.242025054888,nan,nan,nan
asp.net-mvc,1,2271112,0,0,0,0.999953353858,0.707621979662,None,nan,nan,nan
asp.net-mvc,1,1377814,0,0,0,0.999953353858,0.707621979662,None,nan,nan,nan
asp.net-mvc,1,695991,26,1.26923076923,4,0.0219236869111,0.403722362161,0.962288518662,nan,nan,nan
asp.net-mvc,4,195550,0,0,0,0.999953353858,0.707621979662,None,-1.0,1.0,1.0
asp.net-mvc,1,582061,1,0.0,0,0.418089374009,0.707621979662,0.999870851091,nan,nan,nan
asp.net-mvc,1,1126614,0,0,0,0.999953353858,0.707621979662,None,nan,nan,nan
asp.net-mvc,1,63011,10,11.0,16,0.0687097677022,0.0260751935815,0.205734211546,nan,nan,nan
asp.net-mvc,1,1039608,77,3.74025974026,50,0.00475790652113,0.133081444165,0.610874338112,nan,nan,nan
asp.net-mvc,1,368070,61,2.2131147541,128,0.00657710607333,0.231738035264,0.111326359292,nan,nan,nan
asp.net-mvc,1,220230,4,0.5,1,0.158410299468,0.649221009423,0.880795557278,nan,nan,nan
asp.net-mvc,1,508415,6,1.16666666667,10,0.113583356656,0.412818359922,0.19643549012,nan,nan,nan
asp.net-mvc,2,1099260,10,0.8,5,0.0687097677022,0.619320832167,0.647165181454,1.0,-1.0,-1.0
asp.net-mvc,1,55580,0,0,0,0.999953353858,0.707621979662,None,nan,nan,nan
asp.net-mvc,1,1558392,0,0,0,0.999953353858,0.707621979662,None,nan,nan,nan
asp.net-mvc,1,980799,0,0,0,0.999953353858,0.707621979662,None,nan,nan,nan
asp.net-mvc,1,412923,8,1.25,6,0.0872282862207,0.4040955313,0.551207542296,nan,nan,nan
asp.net-mvc,1,328193,43,1.79069767442,49,0.010635320459,0.340190316261,0.279219940592,nan,nan,nan
asp.net-mvc,2,1892179,0,0,0,0.999953353858,0.707621979662,None,nan,nan,nan
asp.net-mvc,1,872395,104,3.63461538462,139,0.0029853531113,0.135413751283,0.24189590598,nan,nan,nan
asp.net-mvc,1,1362136,0,0,0,0.999953353858,0.707621979662,None,nan,nan,nan
asp.net-mvc,1,1668533,0,0,0,0.999953353858,0.707621979662,None,nan,nan,nan
asp.net-mvc,1,2905254,0,0,0,0.999953353858,0.707621979662,None,nan,nan,nan
asp.net-mvc,1,1435930,0,0,0,0.999953353858,0.707621979662,None,nan,nan,nan
asp.net-mvc,2,2881345,0,0,0,0.999953353858,0.707621979662,None,nan,nan,nan
asp.net-mvc,1,567856,0,0,0,0.999953353858,0.707621979662,None,nan,nan,nan
asp.net-mvc,1,1283124,2,0.5,0,0.270500979569,0.649221009423,0.999870851091,nan,nan,nan
asp.net-mvc,1,1225359,2,0.0,0,0.270500979569,0.707621979662,0.999870851091,nan,nan,nan
asp.net-mvc,1,1437642,18,6.61111111111,9,0.0355443604814,0.0570482321112,0.647165181454,nan,nan,nan
asp.net-mvc,2,812115,14,1.5,19,0.048558634201,0.360528034332,0.240991863619,nan,1.0,1.0
asp.net-mvc,2,280192,1,4.0,3,0.418089374009,0.105093758746,0.0502389254811,nan,nan,nan
asp.net-mvc,3,1167803,0,0,0,0.999953353858,0.707621979662,None,nan,nan,nan
asp.net-mvc,4,1017868,19,1.47368421053,17,0.0331187610785,0.383477936375,0.525506909467,-0.418733831796,-0.141411150773,-1.0
asp.net-mvc,1,45091,26,4.23076923077,36,0.0219236869111,0.103367851479,0.239571225623,nan,nan,nan
asp.net-mvc,2,246622,1,3.0,0,0.418089374009,0.150620393693,0.999870851091,nan,nan,nan
asp.net-mvc,1,940072,0,0,0,0.999953353858,0.707621979662,None,nan,nan,nan
asp.net-mvc,1,550062,3,4.66666666667,3,0.198665920328,0.0950648381379,0.286710577296,nan,nan,nan
asp.net-mvc,4,2516770,0,0,0,0.999953353858,0.707621979662,None,nan,nan,nan
asp.net-mvc,2,1251861,2,1.0,0,0.270500979569,0.419582050564,0.999870851091,-1.0,-1.0,nan
asp.net-mvc,2,1836579,0,0,0,0.999953353858,0.707621979662,None,nan,nan,nan
asp.net-mvc,3,861716,23,1.34782608696,76,0.0257020244426,0.390521503872,0.0488182874855,nan,nan,nan
asp.net-mvc,1,254973,0,0,0,0.999953353858,0.707621979662,None,nan,nan,nan
asp.net-mvc,2,1831,72,3.63888888889,64,0.00522436794477,0.135320458998,0.525894356193,nan,nan,nan
asp.net-mvc,1,1063571,0,0,0,0.999953353858,0.707621979662,None,nan,nan,nan
asp.net-mvc,1,2914128,0,0,0,0.999953353858,0.707621979662,None,nan,nan,nan
asp.net-mvc,2,440611,4,0.5,2,0.158410299468,0.649221009423,0.647165181454,1.0,1.0,nan
asp.net-mvc,1,658959,0,0,0,0.999953353858,0.707621979662,None,nan,nan,nan
asp.net-mvc,1,1640800,0,0,0,0.999953353858,0.707621979662,None,nan,nan,nan
asp.net-mvc,1,1193333,22,0.545454545455,26,0.0273346394253,0.648754547999,0.272891644066,nan,nan,nan
asp.net-mvc,1,29407,5249,4.02590969709,1244,0.0,0.105000466461,0.912566188816,nan,nan,nan
asp.net-mvc,2,1901853,0,0,0,0.999953353858,0.707621979662,None,nan,nan,nan
asp.net-mvc,2,84951,3,0.333333333333,0,0.198665920328,0.690036383991,0.999870851091,-1.0,-1.0,nan
asp.net-mvc,2,186822,2,2.5,1,0.270500979569,0.208694840937,0.647165181454,-1.0,1.0,-1.0
asp.net-mvc,2,257182,3,0.666666666667,6,0.198665920328,0.630562552477,0.112101252744,nan,nan,nan
asp.net-mvc,2,1645600,3,0.666666666667,0,0.198665920328,0.630562552477,0.999870851091,nan,nan,nan
asp.net-mvc,1,368593,0,0,2,0.999953353858,0.707621979662,None,nan,nan,nan
asp.net-mvc,3,61164,413,1.72639225182,442,0.000186584569456,0.344435115216,0.283611003487,0.981175377713,0.27351401821,nan
asp.net-mvc,1,1324756,28,0.607142857143,54,0.0198246105047,0.643903349193,0.190107193594,nan,nan,nan
asp.net-mvc,1,639214,0,0,0,0.999953353858,0.707621979662,None,nan,nan,nan
asp.net-mvc,4,1828879,0,0,0,0.999953353858,0.707621979662,None,nan,nan,nan
asp.net-mvc,2,2065321,0,0,0,0.999953353858,0.707621979662,None,nan,nan,nan
asp.net-mvc,1,1471542,0,0,0,0.999953353858,0.707621979662,None,nan,nan,nan
