tag,user,act,exp,par
oop,925829,0,0,2
oop,401546,1,0.0,0
oop,8331,2,5.5,3
oop,794764,0,0,1
oop,139406,1,0.0,1
oop,139417,1,0.0,0
oop,794781,1,4.0,0
oop,8355,6,5.0,1
oop,8360,2,0.5,0
oop,8362,4,2.75,2
oop,8368,1,5.0,1
oop,8373,0,0,1
oop,1843389,1,1.0,4
oop,8384,4,18.25,1
oop,139459,51,2.92156862745,29
oop,139463,0,0,2
oop,532695,0,0,1
oop,925913,1,2.0,1
oop,8411,2,0.5,2
oop,8418,0,0,1
oop,1319140,0,0,1
oop,1843432,1,2.0,0
oop,8427,3,2.0,0
oop,139506,3,2.66666666667,0
oop,8435,1,3.0,0
oop,8437,1,1.0,0
oop,8446,1,0.0,3
oop,270591,2,0.5,10
oop,8454,2,1.5,0
oop,1409,5,3.4,3
oop,8457,5,6.2,18
oop,8458,2,1.0,0
oop,270610,0,0,1
oop,401688,1,3.0,0
oop,139545,1,0.0,1
oop,139547,1,0.0,0
oop,8478,4,2.75,3
oop,8482,3,1.66666666667,3
oop,532772,1,0.0,0
oop,241713,1,0.0,0
oop,401704,0,0,1
oop,45108,1,4.0,1
oop,1712444,1,0.0,0
oop,401728,6,2.16666666667,0
oop,8513,0,0,1
oop,139592,1,1.0,0
oop,8521,1,0.0,0
oop,139595,1,1.0,3
oop,794960,1,1.0,0
oop,139609,1,0.0,1
oop,394639,1,0.0,0
oop,45114,2,1.0,0
oop,8542,2,15.5,0
oop,139618,0,0,1
oop,1188198,0,0,1
oop,401774,0,0,1
oop,8559,2,1.5,10
oop,8563,0,0,1
oop,794996,1,1.0,2
oop,1450359,0,0,1
oop,926073,1,0.0,0
oop,8570,2,21.0,0
oop,139652,1,2.0,0
oop,532870,5,3.4,1
oop,8590,1,12.0,0
oop,663957,2,0.5,1
oop,8599,1,8.0,1
oop,1188250,1,0.0,0
oop,663970,1,0.0,0
oop,8611,0,0,2
oop,401828,3,1.0,4
oop,139685,2,1.5,0
oop,401835,2,3.5,0
oop,1639837,2,0.0,0
oop,154355,2,0.0,0
oop,795060,1,5.0,2
oop,663992,1,0.0,0
oop,270797,1,1.0,0
oop,1057230,0,0,2
oop,1581522,2,0.0,0
oop,139746,1,5.0,8
oop,8681,0,0,1
oop,401898,1,0.0,0
oop,8683,1,0.0,0
oop,401906,1,1.0,0
oop,139766,0,0,2
oop,8696,1,0.0,3
oop,8701,4,6.75,0
oop,8707,3,7.33333333333,0
oop,8709,0,0,1
oop,8715,4,0.5,9
oop,795149,1,3.0,0
oop,1453,2,0.5,0
oop,921204,2,1.0,2
oop,139794,2,5.5,1
oop,241753,0,0,1
oop,1188377,2,0.0,0
oop,8731,1,2.0,0
oop,8739,2,2.5,1
oop,139812,0,0,2
oop,8741,0,0,1
oop,8743,1,4.0,0
oop,8745,16,0.875,3
oop,926250,1,7.0,0
oop,8747,15,6.13333333333,20
oop,8752,1,0.0,0
oop,8753,2,7.5,0
oop,139828,1,1.0,0
oop,270901,0,0,1
oop,416521,1,1.0,2
oop,8761,1,0.0,0
oop,139838,1,1.0,0
oop,1461,0,0,1
oop,139840,1,10.0,0
oop,1057350,1,0.0,0
oop,270921,1,0.0,0
oop,8791,1,1.0,0
oop,8792,1,0.0,0
oop,795230,1,0.0,0
oop,8799,0,0,1
oop,8803,1,2.0,0
oop,402022,2,0.5,5
oop,8815,35,4.34285714286,9
oop,533120,5,1.8,3
oop,2368132,1,0.0,0
oop,8840,2,0.5,0
oop,8841,1,3.0,0
oop,8844,2,0.5,1
oop,8847,1,1.0,0
oop,8848,1,9.0,0
oop,1057429,2,2.0,2
oop,139927,1,0.0,0
oop,271007,1,2.0,0
oop,402081,1,0.0,0
oop,23323,1,4.0,2
oop,795301,0,0,2
oop,8871,1,0.0,1
oop,8873,0,0,1
oop,8877,3,4.0,3
oop,8880,2,0.0,0
oop,533169,1,0.0,0
oop,8884,2,3.5,0
oop,402107,1,4.0,0
oop,271036,1,2.0,0
oop,8899,9,8.22222222222,7
oop,795339,1,4.0,0
oop,139985,53,3.64150943396,62
oop,8915,0,0,1
oop,139990,1,2.0,0
oop,8919,1,1.0,0
oop,8946,11,4.54545454545,13
oop,402169,7,2.28571428571,10
oop,8954,8,8.5,8
oop,1450748,0,0,8
oop,140029,1,2.0,0
oop,8960,1,2.0,0
oop,569472,1,0.0,0
oop,271106,1,0.0,0
oop,8969,5,1.8,0
oop,926474,1,0.0,1
oop,8976,8,0.75,2
oop,140049,0,0,1
oop,8985,1,4.0,0
oop,8997,0,0,1
oop,140070,5,1.0,0
oop,8999,2,1.0,0
oop,402222,2,2.5,0
oop,416564,2,1.5,3
oop,9021,14,4.57142857143,13
oop,9022,1,9.0,0
oop,402240,2,1.5,1
oop,533314,0,0,1
oop,9034,4,2.25,6
oop,402253,16,1.375,38
oop,140110,2,2.5,0
oop,9047,0,0,1
oop,23354,106,4.2641509434,82
oop,140126,0,0,1
oop,1581929,2,0.0,0
oop,402282,1,0.0,0
oop,1319787,1,0.0,0
oop,664428,1,1.0,0
oop,140155,1,0.0,0
oop,402301,1,3.0,0
oop,198123,0,0,3
oop,1450890,1,0.0,7
oop,140176,2,2.0,0
oop,664470,0,0,1
oop,140185,5,3.4,1
oop,140187,1,2.0,0
oop,926620,1,0.0,0
oop,198128,1,0.0,0
oop,9122,1,5.0,0
oop,271272,1,2.0,0
oop,664498,0,0,1
oop,795572,1,0.0,0
oop,9143,0,0,1
oop,9161,7,20.1428571429,7
oop,9167,2,2.5,1
oop,45219,1,5.0,0
oop,1069613,1,0.0,1
oop,140256,1,0.0,0
oop,140260,1,2.0,0
oop,9195,0,0,1
oop,926701,0,0,2
oop,1450993,1,0.0,1
oop,1975282,3,3.66666666667,8
oop,9204,3,6.0,2
oop,271353,1,0.0,1
oop,402428,1,9.0,1
oop,271357,2,1.5,3
oop,533504,1,1.0,0
oop,664577,2,0.5,1
oop,9224,1,1.0,2
oop,1188874,0,0,1
oop,140303,1,4.0,0
oop,271376,4,1.5,8
oop,9236,1,2.0,1
oop,795673,1,3.0,1
oop,482138,0,0,1
oop,9249,2,2.5,4
oop,1451044,1,-1.0,0
oop,9254,2,1.5,0
oop,533552,1,1.0,0
oop,9266,1,1.0,1
oop,9269,1,1.0,1
oop,1057849,0,0,1
oop,795709,1,2.0,0
oop,402506,1,0.0,0
oop,1188942,1,0.0,0
oop,140367,4,1.5,3
oop,372920,2,3.5,0
oop,664672,0,0,1
oop,140392,1,4.0,2
oop,664683,1,1.0,0
oop,9328,2,12.0,0
oop,271475,4,3.0,0
oop,795767,1,3.0,0
oop,9345,56,5.07142857143,46
oop,140418,0,0,1
oop,271502,1,0.0,0
oop,9360,0,0,2
oop,707364,1,0.0,0
oop,9371,3,1.66666666667,15
oop,1844389,1,0.0,1
oop,9382,2,0.5,0
oop,533674,1,0.0,0
oop,9394,4,3.5,0
oop,9396,4,2.0,1
oop,9401,1,0.0,0
oop,926907,1,1.0,2
oop,9406,1,-1.0,0
oop,1320129,1,0.0,0
oop,9410,2,14.0,1
oop,140483,1,28.0,1
oop,23414,0,0,1
oop,9414,1,1.0,0
oop,9417,1,6.0,0
oop,271566,0,0,2
oop,9424,1,0.0,0
oop,9425,1,6.0,1
oop,402642,0,0,2
oop,161801,0,0,3
oop,1320152,2,0.5,0
oop,271577,3,3.0,2
oop,9435,1,0.0,0
oop,9436,1,1.0,1
oop,140511,0,0,1
oop,9443,3,1.66666666667,0
oop,402664,0,0,1
oop,533738,2,4.5,0
oop,9453,1,2.0,0
oop,9457,28,3.14285714286,13
oop,67114,2,0.0,0
oop,271616,5,7.2,2
oop,9476,7,1.85714285714,1
oop,525868,2,1.0,0
oop,9484,1,1.0,0
oop,402706,1,1.0,0
oop,9493,2,2.0,0
oop,795928,1,1.0,0
oop,9498,1,0.0,0
oop,271644,1,2.0,0
oop,402720,1,1.0,0
oop,9505,1,0.0,0
oop,271650,1,1.0,0
oop,650630,3,4.33333333333,0
oop,656945,1,0.0,0
oop,533800,1,2.0,2
oop,9516,1,3.0,0
oop,927034,11,2.36363636364,10
oop,271678,1,0.0,0
oop,9535,1,0.0,1
oop,9536,1,1.0,4
oop,402758,1,2.0,0
oop,438497,1,0.0,0
oop,533832,0,0,2
oop,1591,5,2.2,2
oop,1058134,1,0.0,0
oop,1058140,1,1.0,0
oop,9567,1,4.0,1
oop,271725,2,0.5,1
oop,1189231,2,-2.0,3
oop,796017,1,0.0,0
oop,927092,0,0,1
oop,402807,1,3.0,0
oop,664953,1,0.0,0
oop,402814,1,3.0,0
oop,263744,1,2.0,0
oop,271746,1,0.0,1
oop,9604,0,0,2
oop,9611,4,9.5,4
oop,1582478,0,0,1
oop,1451408,1,1.0,0
oop,394820,1,0.0,0
oop,1451419,1,1.0,0
oop,9628,1,0.0,0
oop,9631,0,0,1
oop,9632,1,29.0,1
oop,140719,21,5.09523809524,69
oop,402868,1,1.0,2
oop,9664,1,1.0,0
oop,1713601,1,1.0,0
oop,140740,12,6.66666666667,11
oop,1058246,0,0,1
oop,796103,1,0.0,0
oop,140750,1,0.0,5
oop,9683,1,29.0,0
oop,796116,1,0.0,0
oop,9686,4,3.25,3
oop,9702,1,8.0,0
oop,9706,1,1.0,0
oop,9707,1,65.0,0
oop,140786,1,0.0,0
oop,534005,0,0,3
oop,9719,5,1.8,11
oop,67157,1,0.0,0
oop,140803,6,4.16666666667,2
oop,9732,3,4.33333333333,6
oop,140811,0,0,1
oop,140814,1,1.0,0
oop,1058319,3,0.666666666667,2
oop,140816,5,2.6,1
oop,140843,1,0.0,0
oop,271917,1,0.0,0
oop,9777,0,0,1
oop,9780,1,1.0,0
oop,9784,1,2.0,0
oop,9787,0,0,1
oop,9789,2,1.0,0
oop,1320510,1,11.0,0
oop,9793,1,8.0,0
oop,9796,7,1.0,2
oop,534086,1,2.0,0
oop,665163,0,0,2
oop,9815,1,13.0,1
oop,534109,1,4.0,3
oop,140894,3,1.33333333333,0
oop,1189473,1,0.0,0
oop,9832,3,10.3333333333,3
oop,534124,10,1.5,1
oop,9842,4,0.75,0
oop,9853,1,3.0,0
oop,271999,3,1.33333333333,0
oop,9859,2,4.5,3
oop,534150,1,8.0,0
oop,1050220,1,0.0,0
oop,272010,5,0.6,2
oop,272011,1,1.0,0
oop,9876,3,1.66666666667,3
oop,9878,1,3.0,0
oop,665240,1,0.0,0
oop,1058457,1,1.0,0
oop,272026,1,1.0,0
oop,9886,1,0.0,0
oop,272031,0,0,1
oop,403105,1,3.0,1
oop,272034,1,0.0,0
oop,9897,1,3.0,0
oop,665261,1,1.0,0
oop,9908,2,3.5,3
oop,403132,1,0.0,1
oop,1582786,1,1.0,0
oop,23499,1,3.0,1
oop,9925,1,0.0,0
oop,272071,2,0.5,0
oop,272072,1,1.0,1
oop,272075,3,1.66666666667,1
oop,9936,2,11.0,0
oop,9940,4,4.25,0
oop,9951,10,314.1,13
oop,796393,13,2.30769230769,35
oop,9966,1,0.0,0
oop,9968,1,6.0,0
oop,796401,15,0.6,1
oop,9974,4,4.5,2
oop,1320698,1,1.0,0
oop,1582846,1,2.0,0
oop,9990,27,3.37037037037,20
oop,141081,5,3.2,1
oop,403230,1,0.0,0
oop,1058591,1,0.0,0
oop,665377,2,2.0,2
oop,10018,1,1.0,1
oop,927524,1,0.0,0
oop,10026,1,0.0,0
oop,1320751,0,0,1
oop,272176,0,0,1
oop,1845056,1,1.0,0
oop,796482,0,0,1
oop,132748,1,1.0,0
oop,1487159,1,0.0,0
oop,534362,1,0.0,0
oop,10077,2,10.0,12
oop,1582942,1,2.0,0
oop,10080,0,0,11
oop,534381,1,1.0,3
oop,665456,2,1.5,0
oop,1189745,0,0,1
oop,10098,2,1.0,1
oop,141172,16,2.3125,5
oop,1320822,1,2.0,0
oop,141177,0,0,1
oop,141179,0,0,1
oop,141186,1,0.0,1
oop,10116,9,1.77777777778,1
oop,534406,2,0.0,2
oop,403335,5,0.2,8
oop,10120,1,3.0,0
oop,927626,8,2.25,20
oop,665485,1,0.0,0
oop,796559,1,1.0,0
oop,665488,0,0,4
oop,10136,1,9.0,0
oop,927652,5,1.2,2
oop,10156,3,1.33333333333,0
oop,10161,1,16.0,0
oop,10165,1,0.0,0
oop,10166,3,2.33333333333,0
oop,1695,30,18.5,31
oop,10174,13,5.07692307692,6
oop,10176,1,0.0,0
oop,796614,1,1.0,1
oop,534476,6,0.833333333333,6
oop,10194,1,3.0,0
oop,403416,1,0.0,0
oop,10202,1,2.0,0
oop,141284,1,1.0,1
oop,665575,0,0,1
oop,10226,1,4.0,2
oop,1189883,1,0.0,1
oop,403455,5,3.4,2
oop,10240,3,4.0,0
oop,665603,1,0.0,0
oop,272388,3,2.0,2
oop,10245,0,0,2
oop,285697,1,1.0,0
oop,10253,0,0,1
oop,10259,9,8.33333333333,33
oop,141346,20,4.7,18
oop,154630,1,1.0,0
oop,10278,1,5.0,1
oop,272424,3,2.66666666667,1
oop,809991,2,1.5,1
oop,665657,1,2.0,0
oop,10300,4,0.5,7
oop,10311,0,0,1
oop,10320,5,2.0,17
oop,1058897,1,0.0,0
oop,10322,1,3.0,0
oop,403549,1,1.0,0
oop,927844,1,2.0,0
oop,10347,1,6.0,0
oop,141420,2,0.5,1
oop,272520,3,1.33333333333,0
oop,416791,1,2.0,0
oop,10387,3,3.33333333333,0
oop,403610,17,0.823529411765,0
oop,272539,0,0,1
oop,10396,2,1.0,2
oop,10397,1,0.0,0
oop,10415,0,0,1
oop,10427,1,1.0,1
oop,665791,1,1.0,0
oop,10433,0,0,1
oop,665797,1,3.0,0
oop,665800,4,1.75,8
oop,198348,0,0,1
oop,927947,0,0,1
oop,403661,1,8.0,1
oop,534734,1,3.0,0
oop,141522,1,2.0,1
oop,403671,7,1.85714285714,1
oop,10468,2,0.5,3
oop,1714410,1,0.0,0
oop,141555,9,1.33333333333,13
oop,403710,0,0,1
oop,1452289,0,0,3
oop,1583363,0,0,1
oop,272647,1,2.0,1
oop,272649,0,0,1
oop,10508,3,8.33333333333,0
oop,796950,0,0,1
oop,10522,1,1.0,5
oop,831878,5,2.6,8
oop,403759,3,0.333333333333,0
oop,10552,1,2.0,0
oop,1583422,1,3.0,0
oop,10559,0,0,1
oop,10562,1,0.0,0
oop,272708,1,0.0,2
oop,665926,1,-5.0,0
oop,10569,0,0,2
oop,141642,1,2.0,0
oop,10578,1,0.0,0
oop,788195,1,1.0,1
oop,10583,4,0.75,8
oop,10585,8,15.375,5
oop,403805,1,3.0,0
oop,10593,8,7.375,5
oop,534888,1,1.0,2
oop,10608,1,2.0,2
oop,10612,1,2.0,0
oop,797049,3,1.66666666667,6
oop,1452410,1,2.0,0
oop,10624,1,1.0,0
oop,403841,1,4.0,0
oop,10627,1,2.0,0
oop,272774,1,1.0,0
oop,665991,1,7.0,0
oop,403848,0,0,2
oop,272781,1,2.0,0
oop,10639,3,1.0,1
oop,141713,1,0.0,0
oop,1190294,1,1.0,0
oop,141719,1,13.0,0
oop,141720,0,0,1
oop,10651,1,4.0,4
oop,797086,1,2.0,2
oop,10658,2,1.0,0
oop,10659,2,1.5,4
oop,10661,95,8.37894736842,177
oop,1190319,0,0,2
oop,10675,0,0,1
oop,10676,2,1.5,0
oop,89161,1,0.0,0
oop,10682,1,0.0,0
oop,1321403,1,2.0,0
oop,1321404,2,0.0,0
oop,10688,1,3.0,0
oop,141761,1,2.0,0
oop,1452485,1,1.0,0
oop,403912,0,0,1
oop,10700,1,2.0,0
oop,141774,2,2.0,1
oop,272858,1,0.0,0
oop,10715,1,3.0,0
oop,10717,1,28.0,0
oop,1714661,1,1.0,1
oop,10728,2,7.5,0
oop,272879,1,1.0,0
oop,10737,1,6.0,0
oop,797173,2,2.5,0
oop,272887,1,1.0,0
oop,141818,1,1.0,0
oop,1059323,1,0.0,0
oop,10755,7,5.28571428571,11
oop,10759,16,3.625,8
oop,10768,1,3.0,0
oop,10771,9,6.66666666667,10
oop,928280,1,3.0,0
oop,1714715,2,1.5,2
oop,10784,1,4.0,0
oop,1059372,2,1.5,1
oop,272958,0,0,2
oop,404033,1,4.0,0
oop,404051,2,1.0,0
oop,10839,1,0.0,0
oop,10853,7,0.714285714286,1
oop,10861,5,21.4,12
oop,707414,0,0,1
oop,1059446,1,0.0,3
oop,797303,9,2.33333333333,4
oop,141946,1,0.0,2
oop,404094,1,0.0,0
oop,1714818,1,5.0,0
oop,1816,1,0.0,0
oop,273049,1,3.0,0
oop,10906,2,11.5,1
oop,141985,7,1.14285714286,2
oop,1820,2,1.0,0
oop,928440,1,2.0,0
oop,273085,1,0.0,1
oop,10942,1,15.0,0
oop,273088,1,2.0,0
oop,142017,1,3.0,1
oop,10947,2,10.0,0
oop,404165,1,2.0,0
oop,10956,1,0.0,0
oop,797390,1,3.0,0
oop,1321680,1,0.0,0
oop,142039,0,0,1
oop,10972,1,0.0,0
oop,10973,6,0.666666666667,2
oop,1831,9,2.33333333333,10
oop,10991,1,0.0,0
oop,853800,1,0.0,0
oop,1321716,1,4.0,3
oop,1321717,1,2.0,0
oop,928502,1,0.0,3
oop,10999,1,5.0,5
oop,11002,1,3.0,1
oop,11011,0,0,2
oop,438742,0,0,1
oop,11023,1,7.0,2
oop,11027,1,0.0,0
oop,1203332,0,0,1
oop,1190688,2,1.0,0
oop,666402,1,1.0,0
oop,176603,1,1.0,3
oop,404264,2,-1.0,0
oop,273200,8,2.0,6
oop,535345,1,6.0,0
oop,132918,0,0,1
oop,744588,0,0,2
oop,11087,2,0.5,0
oop,11089,1,2.0,0
oop,142162,14,2.42857142857,9
oop,142168,2,0.0,1
oop,273246,1,0.0,0
oop,142182,2,0.5,0
oop,11112,2,3.0,0
oop,404335,1,1.0,0
oop,11123,1,1.0,1
oop,11125,1,32.0,0
oop,666497,1,2.0,0
oop,1190786,1,1.0,0
oop,11142,2,0.5,0
oop,1321867,1,1.0,0
oop,142222,2,2.0,1
oop,11157,3,2.0,0
oop,666520,1,4.0,0
oop,142233,0,0,1
oop,142234,0,0,1
oop,11172,1,1.0,0
oop,11181,1,0.0,4
oop,1458122,0,0,1
oop,142263,1,0.0,0
oop,11193,1,2.0,1
oop,928706,0,0,1
oop,404421,2,1.0,5
oop,928711,2,2.0,3
oop,11208,5,52.8,5
oop,142290,0,0,1
oop,1059795,1,0.0,0
oop,11225,16,1.5625,29
oop,142299,1,1.0,1
oop,11229,5,2.4,0
oop,11236,1,0.0,1
oop,1321957,1,1.0,0
oop,1059815,1,14.0,0
oop,11241,0,0,1
oop,11249,2,0.5,0
oop,1190901,1,0.0,1
oop,11256,1,1.0,0
oop,11260,1,3.0,1
oop,273405,1,0.0,0
oop,11265,1,0.0,2
oop,1059843,1,0.0,0
oop,666632,1,0.0,0
oop,797715,1,0.0,0
oop,11289,14,3.28571428571,8
oop,666653,1,1.0,0
oop,11296,9,4.0,5
oop,11301,3,0.666666666667,3
oop,535590,1,1.0,0
oop,11314,1,0.0,0
oop,1190979,0,0,1
oop,11333,3,0.666666666667,3
oop,11343,0,0,1
oop,1554147,1,2.0,0
oop,404568,1,0.0,0
oop,11354,9,1.88888888889,2
oop,11356,0,0,1
oop,11361,1,0.0,0
oop,1453155,1,1.0,0
oop,11374,1,1.0,0
oop,535666,2,6.0,2
oop,142454,1,10.0,0
oop,273527,1,2.0,3
oop,1290772,2,0.5,0
oop,11388,1,1.0,0
oop,1059969,0,0,2
oop,11397,4,2.25,0
oop,11398,1,0.0,0
oop,11410,1,0.0,5
oop,11411,2,3.0,0
oop,11413,1,2.0,1
oop,11421,1,3.0,0
oop,273566,1,2.0,0
oop,11427,1,2.0,1
oop,11432,2,0.5,1
oop,11434,1,1.0,0
oop,666795,1,1.0,0
oop,535724,58,0.603448275862,24
oop,11438,2,3.5,1
oop,11440,2,1.0,3
oop,142514,1,1.0,0
oop,11449,1,1.0,0
oop,1453253,1,0.0,0
oop,11464,3,0.333333333333,0
oop,11465,2,5.0,1
oop,535759,1,1.0,0
oop,11480,2,1.0,1
oop,1322202,1,0.0,0
oop,11484,5,0.8,1
oop,11485,1,3.0,1
oop,273632,3,0.333333333333,1
oop,548048,0,0,1
oop,11492,1,0.0,0
oop,273637,1,0.0,0
oop,797926,2,6.5,0
oop,11511,0,0,1
oop,273657,0,0,1
oop,11514,0,0,1
oop,11515,2,0.5,0
oop,11521,2,1.0,0
oop,142597,1,0.0,0
oop,11527,1,4.0,1
oop,404750,1,0.0,0
oop,11538,0,0,1
oop,11540,0,0,1
oop,11542,1,-1.0,0
oop,11544,2,3.5,0
oop,11547,1,0.0,0
oop,11549,3,4.0,0
oop,548059,1,0.0,0
oop,142632,3,1.66666666667,7
oop,142637,1,0.0,1
oop,11568,1,2.0,5
oop,798001,1,0.0,0
oop,11572,1,2.0,2
oop,11577,1,0.0,1
oop,535871,30,2.16666666667,18
oop,1225270,1,0.0,0
oop,798027,1,2.0,0
oop,1191261,1,0.0,0
oop,11614,9,1.11111111111,1
oop,1453411,1,0.0,1
oop,273764,0,0,1
oop,273767,1,4.0,1
oop,142696,1,2.0,0
oop,1060205,1,3.0,0
oop,11635,4,0.75,17
oop,404854,3,2.33333333333,0
oop,1940,1,0.0,0
oop,142716,0,0,2
oop,11649,15,2.13333333333,16
oop,11651,1,1.0,6
oop,11659,1,0.0,0
oop,142733,0,0,1
oop,667022,1,0.0,0
oop,404882,1,1.0,0
oop,273811,0,0,1
oop,535962,1,1.0,0
oop,1946,1,3.0,0
oop,1322401,1,1.0,12
oop,273826,3,6.66666666667,1
oop,11683,2,5.0,3
oop,11684,1,0.0,0
oop,11694,2,173.5,0
oop,11698,6,1.33333333333,2
oop,11699,1,17.0,0
oop,11702,4,4.0,2
oop,1715640,1,4.0,0
oop,11708,2,1.5,1
oop,11711,2,3.0,0
oop,1322435,1,1.0,0
oop,1322438,1,1.0,0
oop,142791,0,0,1
oop,142794,0,0,2
oop,11732,2,5.0,0
oop,798165,1,0.0,0
oop,1715673,1,2.0,1
oop,142822,11,2.27272727273,5
oop,404970,4,0.5,3
oop,142827,7,1.14285714286,1
oop,142828,0,0,1
oop,11758,1,78.0,0
oop,273903,1,1.0,0
oop,176723,0,0,1
oop,11765,2,6.0,3
oop,798198,2,1.5,0
oop,404984,4,0.25,0
oop,1060350,3,1.0,1
oop,11795,1,1.0,0
oop,536086,47,1.51063829787,9
oop,405017,4,2.75,9
oop,405018,1,0.0,1
oop,1181615,0,0,2
oop,11808,1,1.0,0
oop,11809,1,17.0,0
oop,405026,1,2.0,0
oop,11813,3,3.0,0
oop,11820,1,0.0,0
oop,1715757,1,0.0,0
oop,1977903,5,0.8,0
oop,11828,2,1.5,5
oop,798261,1,0.0,0
oop,11830,8,7.25,1
oop,11834,1,1.0,0
oop,536124,0,0,1
oop,1322562,2,2.5,0
oop,667206,0,0,1
oop,11858,2,0.0,1
oop,142937,1,0.0,0
oop,1191514,1,2.0,0
oop,142941,1,0.0,0
oop,242278,1,2.0,0
oop,853948,1,0.0,0
oop,11886,1,3.0,0
oop,798319,0,0,1
oop,11889,0,0,1
oop,11892,3,3.0,0
oop,11898,11,2.81818181818,16
oop,405117,0,0,1
oop,142976,1,2.0,0
oop,11905,1,0.0,0
oop,11906,1,0.0,0
oop,11907,2,1.5,1
oop,11908,2,2.5,0
oop,11911,3,4.0,5
oop,11912,0,0,2
oop,142985,1,0.0,0
oop,274058,0,0,2
oop,405131,0,0,1
oop,536205,1,2.0,0
oop,536206,2,2.5,2
oop,798352,1,1.0,0
oop,1584789,0,0,3
oop,11926,5,3.8,1
oop,405143,7,4.14285714286,3
oop,1191579,0,0,1
oop,274080,1,4.0,0
oop,11937,2,1.5,0
oop,667301,2,4.0,2
oop,536233,1,0.0,0
oop,11946,1,8.0,0
oop,11952,1,7.0,0
oop,11956,1,5.0,3
oop,143030,3,0.333333333333,2
oop,11963,3,4.33333333333,1
oop,667335,0,0,1
oop,11992,5,4.8,5
oop,11995,11,1.63636363636,31
oop,143069,0,0,4
oop,12000,1,0.0,0
oop,536291,1,2.0,0
oop,1322732,1,0.0,0
oop,798448,0,0,2
oop,143097,1,0.0,0
oop,12030,1,3.0,3
oop,12034,2,0.0,3
oop,274179,1,1.0,0
oop,12042,2,1.0,2
oop,12043,0,0,4
oop,274188,3,2.33333333333,0
oop,1028738,0,0,1
oop,12048,14,1.85714285714,12
oop,536358,1,0.0,0
oop,143145,2,1.0,2
oop,274218,1,0.0,0
oop,405293,1,-1.0,0
oop,12081,2,0.5,0
oop,12086,1,4.0,0
oop,667449,1,0.0,0
oop,12092,1,0.0,0
oop,12094,0,0,4
oop,405326,0,0,3
oop,274261,1,1.0,5
oop,12123,1,0.0,0
oop,1585006,1,1.0,0
oop,12148,1,4.0,1
oop,198633,0,0,2
oop,536448,0,0,2
oop,12161,6,2.0,6
oop,12166,4,2.5,2
oop,1191817,1,1.0,0
oop,12170,3,1.66666666667,2
oop,12171,0,0,1
oop,12178,0,0,2
oop,12183,1,0.0,10
oop,12193,3,1.0,2
oop,12195,9,4.33333333333,6
oop,274340,2,0.5,2
oop,274344,1,0.0,1
oop,143295,1,1.0,2
oop,12226,0,0,1
oop,12230,1,1.0,0
oop,143305,6,2.5,2
oop,12243,1,0.0,4
oop,1322972,2,2.0,10
oop,1847261,1,7.0,1
oop,12254,1,9.0,0
oop,143327,2,2.0,4
oop,12257,1,3.0,0
oop,536546,0,0,1
oop,12260,1,0.0,1
oop,667624,1,1.0,0
oop,405481,1,1.0,1
oop,12266,0,0,3
oop,1585131,1,1.0,0
oop,929772,1,4.0,1
oop,240457,2,0.0,0
oop,12274,1,4.0,0
oop,12275,0,0,1
oop,405492,1,2.0,0
oop,12280,1,1.0,1
oop,12281,3,0.666666666667,0
oop,941398,1,2.0,0
oop,274440,2,1.0,1
oop,405517,2,0.5,1
oop,12302,0,0,1
oop,143388,2,0.5,0
oop,143397,0,0,1
oop,667695,1,0.0,0
oop,929845,1,0.0,0
oop,12349,14,4.21428571429,6
oop,274502,1,0.0,0
oop,1192017,1,0.0,0
oop,12379,2,0.5,0
oop,667740,2,0.5,0
oop,143455,1,1.0,0
oop,798818,1,0.0,3
oop,12388,3,7.0,1
oop,12389,2,1.0,0
oop,536684,0,0,1
oop,1323119,1,0.0,0
oop,1716339,1,0.0,1
oop,12405,3,0.666666666667,1
oop,667767,1,77.0,0
oop,12416,4,2.75,1
oop,12424,0,0,1
oop,143503,1,1.0,0
oop,143504,0,0,2
oop,143506,1,0.0,0
oop,798880,0,0,3
oop,405673,0,0,1
oop,12458,1,5.0,1
oop,45767,1,0.0,4
oop,12460,2,0.5,0
oop,667821,1,7.0,0
oop,788509,1,1.0,0
oop,12469,2,49.0,0
oop,1585339,2,-0.5,0
oop,12476,3,4.33333333333,0
oop,143564,0,0,3
oop,12502,2,5.5,2
oop,12503,2,0.0,1
oop,405725,3,1.33333333333,5
oop,143585,2,4.0,3
oop,143589,1,0.0,0
oop,548221,1,1.0,0
oop,143605,2,1.0,3
oop,12534,2,3.5,2
oop,1585400,1,3.0,7
oop,12540,0,0,5
oop,12541,5,2.2,3
oop,274699,1,0.0,0
oop,12559,0,0,1
oop,12560,1,1.0,0
oop,12569,2,0.5,0
oop,143642,0,0,1
oop,12579,4,3.0,0
oop,799014,0,0,1
oop,405809,1,1.0,0
oop,12597,4,0.5,4
oop,12601,2,1.0,5
oop,12604,1,13.0,0
oop,12605,1,0.0,1
oop,274752,1,2.0,0
oop,274757,1,2.0,0
oop,12624,1,3.0,0
oop,405844,0,0,1
oop,12631,1,0.0,0
oop,12637,1,0.0,0
oop,12641,1,1.0,0
oop,12643,1,0.0,1
oop,1454436,1,1.0,0
oop,283776,1,0.0,1
oop,1192297,2,0.5,0
oop,1454442,0,0,1
oop,12652,4,3.0,2
oop,12653,1,0.0,0
